,movieId,title,genre,year,writer,director,cast,rating,runtimes,countries,languages,production companies
1435,1856,Kurt & Courtney (1998),"Documentary,Crime,Music",1998.0,,"Nick Broomfield,","Nick Broomfield,Kurt Cobain,Courtney Love,Mari Earle,Tracey Marander,Alice Wheeler,Hank Harrison,Rozz Rezabek,Amy Squier,Tom Grant,Dylan Carlson,Al Bowman,Jack Briggs,El Duce,Chelsea,Victoria Mary Clarke,Pat Smear,Larry Flynt,Danny Goldberg,Sam Rubin,Vincent Schiavelli,",6.2,95,"UK,","English,","Strength Ltd.,"
1436,1858,Mr. Nice Guy (Yat goh ho yan) (1997),"Action,Comedy,Crime",1997.0,"Fibe Ma,Edward Tang,","Sammo Kam-Bo Hung,","Jackie Chan,Richard Norton,Miki Lee,Karen McLymont,Gabrielle Fitzpatrick,Vince Poletto,Barry Otto,Sammo Kam-Bo Hung,Emil Chau,Joyce Godenzi,Peter Houghton,Peter Lindsay,David No,Rachel Blakely,Judy Green,Stefan Fredrich,Stuart Ritchie,Jonathan Isgar,Kyne Sedgman,Steve Kahlua,Matt Trihey,Matthew Meersbergen,Les Vzice,Karl Ajami,Frederick MacGlure,Bradley James Allan,Douglas Macdonald,Paul Andreovski,Robert Lowe,David Baldwin,Ian Mall,Kerry Blakeman,Zeq McCoy,Mark Campbell,Mike Menzies,Terry Carter,Jason Murphy,Dennis Lundin,Michael Noonan,Tony Doherty,George Novak,Cameron Douglas,Grant Page,Paul Douglas,Puven Pather,Stuart Ellis,Harry Pavlidis,Mark Fitzpatrick,George Popovich,Stuart Fraser,Johnny Raaen,Michael Hammad,Joseph Sayah,Habby Heske,Gary Shambrooke,Brent Houghton,Vess Svorcan,Richard Huggett,Graham Jahne,Davin Taylor,Chris Kemp,Darko Tuscan,Jade Weitering,Damon Young,Aaron Notarfrancesco,Jake Notarfrancesco,Frederick Miragliotta,Nick Carrafa,Rod Catteral,Ben Mitchell,Mark Neal,Jerome Pride,Keith Agius,Greg Jamieson,Matthew Dyktynski,Salik Silverstein,Lynne Murphy,Nicholas Bufalo,Shane Alexander,Carla Bonner,Glen Chin,Dan Tucker,",6.2,97::(original version),"Hong Kong,","English,Cantonese,Mandarin,","Golden Harvest Company,"
1437,1859,Taste of Cherry (Ta'm e guilass) (1997),Drama,1997.0,"Abbas Kiarostami,","Abbas Kiarostami,","Homayoun Ershadi,Abdolrahman Bagheri,Afshin Khorshid Bakhtiari,Safar Ali Moradi,Mir Hossein Noori,Ahmad Ansari,",7.7,95,"Iran,France,","Persian,","Abbas Kiarostami Productions,CiBy 2000,Kanoon,"
1438,1860,Character (Karakter) (1997),"Crime,Drama,Mystery",1997.0,"Ferdinand Bordewijk,Laurens Geels,Mike van Diem,Ruud van Megen,","Mike van Diem,","Jan Decleir,Fedja van Huêt,Betty Schuurman,Tamar van den Dop,Victor Löw,Hans Kesting,Lou Landré,Bernard Droog,Frans Vorstman,Fred Goessens,Jasper Gottlieb,Marius Gottlieb,Pavlik Jansen op de Haar,Marisa Van Eyle,Wim Van Der Grijn,Jos Verbist,Jaap Spijkers,Mark Rietman,Jack Hedley,Jan van Eijndthoven,Dic van Duin,Peter Oosthoek,Myranda Jongeling,Bruun Kuyt,Johan Ooms,Jack Vecht,Wil van der Meer,Frieda Pittoors,Hans Karsenbarg,Wouter Steenbergen,Willem Westermann,Wim Wiertz,Tjerk Risselada,Marion van Wijk,Jeroen Lopes-Cardozo,Barbara van der Horn,Jan Pontier,Aus Greidanus,Gerard Meijler,Cas Jansen,Paul van Soest,Joan Nederlof,Paul Kooij,Dariusz Lewandowski,Janusz Chabior,Gusta Gerritsen,Mees Jongema,Peter Paul Muller,John Clous,Lukas Dijkema,Nina Deuss,Zip Wertwijn,Jeroen van den Bulk,Rick van Gastel,Roman Czajka,Malgorzata Napiórkowska,Annemarie Grosfeld,Nico de Vries,Dana Huizinga,Kaylee van Gastel,Marcel Hensema,Marzena Kipiel-Sztuka,Christo Hulst,Gabriël Klompmaker,Sieger Hesselink,Willem Gomes,Yvonne Popa,Dennis Overeem,Jonathan Maxwell Reeves,Arjan van den Haak,",7.8,122,"Netherlands,Belgium,","Dutch,English,German,French,","First Floor Features,Almerica Film,"
1439,1861,Junk Mail (Budbringeren) (1997),"Comedy,Thriller",1997.0,"Jonny Halberg,Pål Sletaune,","Pål Sletaune,","Robert Skjærstad,Andrine Sæther,Per Egil Aske,Eli Anne Linnestad,Trond Høvik,Ådne Olav Sekkelsten,Trond Fausa,Henriette Steenstrup,Bjørn Sundquist,Karl Sundby,Rolf Arly Lund,Geir Morstad,Rolf Dolven,Helge Sveen,Geir-Atle Johnsen,Henrik Høie,Harald Kolaas,Marit Syversen,John Ivar Bye,Runar Johannessen,Bentine Holm,Jan Zaborowski,Suzanne Paalgard,Lars Frogner,Henning Syverud,Terje Tollefsen,",6.8,83,"Norway,","Norwegian,","Atlas Filmselskabet A/S,Norsk Film,"
1440,1862,Species II (1998),"Action,Horror,Sci-Fi,Thriller",1998.0,"Dennis Feldman,Chris Brancato,","Peter Medak,","Michael Madsen,Natasha Henstridge,Marg Helgenberger,Mykelti Williamson,George Dzundza,James Cromwell,Justin Lazard,Myriam Cyr,Sarah Wynter,Baxter Harris,Scott Morgan,Nancy La Scala,Raquel Gardner,Henderson Forsythe,Robert Hogan,Ted Sutton,Gwendolyn Briley-Strand,Valerie Karasek,Jane Beard,Nancy Young,Beau James,Tracy Metro,Irv Ziff,Melanie Bradshaw,Felicia Deel,Norman Aronovic,Kim Adams,Dustin Turner,Susan Duvall,Andreas Kraemer,Lauren Ziemski,Donna Sacco,Sondra Spriggs,Kevin Grantz,Zite Bidanie,Nat Benchley,Mike Gartland,John C. Pratt,John T. Scanlon,Herbert R. Schutt Jr.,Evelyn Ebo,Bill Boggs,Richard Belzer,Alesia Newman-Breen,Peter Boyle,Vincent Hammond,Monica Staggs,Jason Sweet,Michael Ahl,Sean Attebury,Matthew Boylan,Heidi Burger,Tim Carr,Gary Davis,Frank Faucette,Sean Floyd,Sarah Fragale,Byron Henderson,Liam Hughes,Paul Majors,Mark Norris,Brian Harrison,Julie Mabry,Karl Otter,Thomas Reid,Eric Alan Wendell,",4.3,93,"USA,","English,","Metro-Goldwyn-Mayer (MGM),FGM Entertainment,"
1441,1863,Major League: Back to the Minors (1998),"Comedy,Sport",1998.0,"David S. Ward,John Warren,","John Warren,","Scott Bakula,Corbin Bernsen,Dennis Haysbert,Takaaki Ishibashi,Jensen Daggett,Eric Bruskotter,Walton Goggins,Ted McGinley,Kenny Johnson,Judson Mills,Lobo Sebastian,Thom Barry,Peter Mackenzie,Tim DiFilippo,Tom DiFilippo,Ted DiFilippo,Bob Uecker,Larry Brandenburg,Jack Baun,Mike Schatz,Joe Kelly,J. Don Ferguson,Brian Beegle,Ted Manson,Ronald 'Buzz' Bowman,Alex Van,Tim Ware,Robert M. Egan,Michael A. Lynch,Richard Bruce Doughty,Al Hamacher,Natalie Hendrix,Stephen Hardig,Letroy Myers,Gary P. Pozsik,André Tardieu,Brien Straw,R.J. Kackley,Bradley Crable,Ken Medlock,Lucinda Whitaker,Kimberly Herndon,Elizabeth Diane Wells,Gary Murphy,Scott Foxhall,Warren Peper,Dee Thompson,Raymond Sterling,Ron Clinton Smith,Richie Dye,Dolan Wilson,Laura-Shay Griffin,Mark Storm,Bayani Ison,Kevin Moser,David Bowles,Todd Brown,Paul Cram,Christopher Day,Donnie Evans,Kristen Hirsch Montag,Diane Kelson,Jim Lynch,Jack Munn,Diedra Orhant,Jessica Ortega,Ernest Rogers Sr.,Nick Schroeder,David Smith,Joel Thingvall,Gary Weeks,Mike Wielinski,Steve Yeager,",4.5,100,"USA,","English,","Morgan Creek Productions,Warner Bros.,"
1442,1864,Sour Grapes (1998),Comedy,1998.0,"Larry David,","Larry David,","Jack Burns,Viola Harris,Scott Erik,Michael Resnick,Steven Weber,Craig Bierko,Jennifer Leigh Warren,Karen Sillas,Robyn Peterman,Anthony Parziale,Abraham Kessler,Fred Goehner,Amy Hohn,Denise Bessette,Angelo Tiffe,Orlando Jones,Bari K. Willerford,Alan Wilder,Hiram Kasten,Kari Coleman,Rosanna Huffman,Philip Baker Hall,Matt Keeslar,Harry S. Murphy,Deirdre Lovejoy,Iqbal Theba,Tamara Clatterbuck,Helen Gordon,Richard Gant,James MacDonald,Ann Morgan Guilbert,Harper Roisman,Edith Yaron,Jack Kehler,John Toles-Bey,Michael Krawic,Sonya Eddy,Jill Talley,Bryan Gordon,Rachel Crane,Julie Claire,Patrick Fabian,Kevin Shinick,Meredith Salenger,Kristin Davis,Linda Wallem,Ron West,Bruce Jarchow,Marvin Braverman,Arthur Chobanian,Jack O'Connell,Tucker Smallwood,Mark Chaet,Rande Leaman,Larry Brandenburg,James Gallery,Tom Dahlgren,Jan Citron,Larry David,Jon Hayman,",5.7,91,"USA,","English,","Castle Rock Entertainment,"
1443,1865,Wild Man Blues (1997),"Documentary,Music,Romance",1997.0,,"Barbara Kopple,","Letty Aronson,Soon-Yi Previn,Dan Barrett,Simon Wettenhall,John Gill,Greg Cohen,Cynthia Sayer,Eddy Davis,Woody Allen,Nettie Konigsberg,Martin Konigsberg,John Doumanian,",7.0,105,"USA,","English,French,Italian,","Jean Doumanian Productions,Cabin Creek Films,Sweetland Films,"
1444,1866,"Big Hit, The (1998)","Action,Comedy,Crime,Thriller",1998.0,"Ben Ramsey,","Kirk Wong,","Mark Wahlberg,Lou Diamond Phillips,Christina Applegate,Avery Brooks,Bokeem Woodbine,Antonio Sabato Jr.,China Chow,Lainie Kazan,Elliott Gould,Sab Shimono,Robin Dunne,Lela Rochon,Danny Smith,Joshua Peace,David Usher,Hardee T. Lineham,Gerry Mendicino,Robert Eaton,John Stoneham Sr.,Nicola Jones,Alexa Gilmour,John Stocker,Cotton Mather,Derrek Peels,Tig Fong,Danny Lima,Morgan Freeman,Giovahann White,Robert Hannah,Terrence Baker,Matt Birman,Michael G. Brown,Jordan-Patrick Marcantonio,Layton Morrison,",6.1,91,"USA,","English,","TriStar Pictures,Amen Ra Films,Zide-Perry Productions,Lion Rock Productions,"
1445,1870,"Dancer, Texas Pop. 81 (1998)","Comedy,Drama,Family",1998.0,"Tim McCanlies,","Tim McCanlies,","Breckin Meyer,Peter Facinelli,Eddie Mills,Ethan Embry,Ashley Johnson,Patricia Wettig,Michael O'Neill,Eddie Jones,Wayne Tippit,Alexandra Holden,Keith Szarabajka,Shawn Weatherly,Michael Crabtree,Lashawn McIvor,Joe Stevens,Tommy G. Kendrick,Steven Bland,Craig Carter,Tennessee,Mary Ann Luedecke,Bill Brooks,Felipe de Ortego y Gasca,Kessia Embry,Kendra Payne,Jack Vaden,Lynn Carter,Jon Bergholz,Lucy Jacobson,Lisa Billing,Emilie B. Severin,Leigh Eaton,Billie Craddock,Pat Ridley,",6.8,97,"USA,","English,","Caribou Pictures,Chase Productions,HSX Films,"
1446,1873,"Misérables, Les (1998)",,,,,,,,,,
1447,1874,Still Breathing (1997),"Comedy,Drama,Romance,Fantasy",1997.0,"James F. Robinson,","James F. Robinson,","Lou Rawls,Brendan Fraser,Joanna Going,Steven Lambert,Chao Li Chi,Ann Magnuson,Paolo Seganti,Wendy Benson-Landes,Katie Hagan,Celeste Holm,Toby Huss,Jeff Schweickert,Bill Gundry,Angus Macfadyen,Liz Mamana,Margaret Bush,A.J. Mallett,Junior Brown,Melinda Martinez,Jennifer Lauray,Tom Balmos,Jim Cullum,Evan Christopher,Howard Elkins,Don Mopsick,Mike Pittsley,John Sheridan,Ed Torres,Joyce Schweickert,Kathleen Couser,Michael McKean,",6.9,109,"USA,","English,","Seattle Pacific Investments,ZapPictures Inc.,"
1448,1875,Clockwatchers (1997),"Comedy,Drama",1997.0,"Jill Sprecher,Karen Sprecher,","Jill Sprecher,","Toni Collette,Parker Posey,Lisa Kudrow,Alanna Ubach,Helen FitzGerald,Stanley DeSantis,Jamie Kennedy,David James Elliott,Debra Jo Rupp,Kevin Cooney,Bob Balaban,Paul Dooley,Scott Mosenson,Irene Olga López,Joshua Malina,O-Lan Jones,Joe Chrest,Patrice Pitman Quinn,Michelle Arthur,Athena Ubach,Chuck Borden,Sully Diaz,Jim Wise,Wendy Pitts,Steve Rodriguez,Jaime Gomez,Terri Hoyos,Brodie Nelson,Shauna Wilson,Lynn Tufeld,Peter Atherton,Jennifer Balgobin,Gregg Daniel,Constance Forslund,Tim Hutchinson,Bridget Sienna,Patti Yasutake,",6.4,96,"UK,USA,","English,","Goldcrest Films International,John Flock Productions,"
1449,1876,Deep Impact (1998),"Action,Drama,Romance,Sci-Fi,Thriller",1998.0,"Bruce Joel Rubin,Michael Tolkin,","Mimi Leder,","Robert Duvall,Téa Leoni,Elijah Wood,Vanessa Redgrave,Morgan Freeman,Maximilian Schell,James Cromwell,Ron Eldard,Jon Favreau,Laura Innes,Mary McCormack,Richard Schiff,Leelee Sobieski,Blair Underwood,Dougray Scott,Gary Werntz,Bruce Weitz,Betsy Brantley,O'Neal Compton,Rya Kihlstedt,Aleksandr Baluev,Caitlin Fein,Amanda Fein,Joe Urla,Una Damon,Mark Moses,Derek de Lint,Charles Dumas,Suzy Nakamura,Alimi Ballard,W. Earl Brown,Katie Hagan,Denise Crosby,Frank Whiteman,Jason Dohring,Jasmine Harrison,Rahi Azizi,Hannah Leder,Tucker Smallwood,Merrin Dungey,Kimberly Huie,William Fair,Francis X. McCarthy,Ellen Bry,Lisa Ann Grant,Leslie Dilley,Concetta Tomei,Mike O'Malley,Kurtwood Smith,Gerry Griffin,Charlie Hartsock,Jennifer Jostyn,Don Handfield,Jason Frasca,Cynthia Ettinger,Benjamin Stralka,Stephanie Patton,Michael Winters,John Ducey,Christopher Darga,Joshua Colwell,Cornelius Lewis,Kevin LaRosa,Janette Andrade,Ethan Aronoff,James E. Ash,Matt Bennett,Len Berdick,Cullen G. Chambers,Charles Rahi Chun,William Driver,Michael Eskridge,Pamela Fischer,Shannon Frank,Sommer Garcia,Philip M. Gardiner,Bob Glouberman,Phil Hawn,Arden James,Jason Lamey,Renee McClellan,Jody Millard,George F. Miller,Joseph Ashton Montgomery,Philip Ng,Renee Pezzotta,Mic Rodgers,Leo Rogstad,Thomas Rosales Jr.,Charles Martin Smith,Nick Stellate,Tai,Eric Alan Wendell,",6.1,120,"USA,","English,","Paramount Pictures,DreamWorks,Zanuck/Brown Productions,Manhattan Project,"
1450,1878,Woo (1998),"Comedy,Romance",1998.0,"David C. Johnson,","Daisy Mayer von Scherler,","Jada Pinkett Smith,Tommy Davidson,Duane Martin,Michael Ralph,Darrel Heath,Dave Chappelle,Paula Jai Parker,LL Cool J,Aida Turturro,Lance Slaughter,Dartanyan Edmonds,Foxy Brown,Sam Moses,Tiffany Hall,Lina Bradford,Denosh Bennett,Joanna Bacalso,Mia Pitts,Catherine Burdon,Lenny Solomon,Michael A. Miranda,Jsu Garcia,Victor Chan,Lisa Scarola,Philip Akin,Stu 'Large' Riley,David 'Rumble' Morgan,Fawn Boardley,Natalie Venetia Belcon,Buddy Lewis,Nicci Gilbert,Christian Maelen,Desmond Campbell,Kelley Grando,Orlando Jones,Esther Jones,Tyree Michael Simpson,Roland Rothchild,Martin Roach,Wilfredo A. Crispin,Jessica Nahar,James De Jesus,Eustace Dunbar IV,Sergio Trujillo,Shyla Marlin,Robinne Fanfair,John Stoneham Jr.,Russell Hornsby,Marc Désourdy,Billy Linders,Frank Ferrara,Silvana Gatica,David Roberts,Kirk Pickersgill,Drake Thorens,Kevin Louis,Anthony Johnson,Pat Dias,Hunter Phoenix,Billy Dee Williams,Annette Young,",3.9,84,"USA,","English,","Gotham Entertainment Group,New Deal Productions,"
1451,1880,Lawn Dogs (1997),Drama,1997.0,"Naomi Wallace,","John Duigan,","Mischa Barton,Sam Rockwell,Christopher McDonald,Kathleen Quinlan,Miles Meehan,Bruce McGill,David Barry Gray,Eric Mabius,Angie Harmon,José Orlando Araque,Beth Grant,Tom Aldredge,Odin the Dog,Tafeki the Dog,John Bacon,Khris Colgate,",7.7,101,"UK,","English,","Rank Organisation, The,Toledo Pictures,"
1452,1881,Quest for Camelot (1998),"Animation,Adventure,Comedy,Drama,Family,Fantasy,Musical",1998.0,"Vera Chapman,Kirk De Micco,William Schifrin,Jacqueline Feather,David Seidler,","Frederik Du Chau,","Jessalyn Gilsig,Andrea Corr,Cary Elwes,Bryan White,Gary Oldman,Eric Idle,Don Rickles,Jane Seymour,Céline Dion,Pierce Brosnan,Steve Perry,Bronson Pinchot,Jaleel White,Gabriel Byrne,John Gielgud,Frank Welker,Sarah Freeman,Al Roker,Jess Harnell,Jack Angel,Joe Baker,Bob Bergen,Rodger Bumpass,Philip L. Clarke,Sheelagh Cullen,Kenneth Danziger,Jennifer Darling,Fiona Dwyer,Paul Eiding,Fionnula Flanagan,Jean Gilpin,Sherry Lynn,Danny Mann,Mickie McGowan,Linda Harmon,",6.2,86,"USA,","English,","Warner Bros.,Warner Bros. Feature Animation,"
1453,1882,Godzilla (1998),"Action,Sci-Fi,Thriller",1998.0,"Dean Devlin,Roland Emmerich,Ted Elliott,Terry Rossio,Dean Devlin,Roland Emmerich,","Roland Emmerich,","Matthew Broderick,Jean Reno,Maria Pitillo,Hank Azaria,Kevin Dunn,Michael Lerner,Harry Shearer,Arabella Field,Vicki Lewis,Doug Savant,Malcolm Danare,Lorry Goldman,Christian Aubert,Philippe Bergeron,Frank Bruynbroek,François Giroday,Nicholas J. Giangiulio,Robert Lesser,Ralph Manza,Greg Callahan,Chris Ellis,Nancy Cartwright,Richard Gant,Jack Moore,Steve Giannelli,Brian Farabaugh,Stephen Xavier Lee,Bodhi Elfman,Rich Grosso,Lloyd Kino,Toshi Toda,Clyde Kusatsu,Masaya Katô,Glenn Morshower,Lola Pashalinski,Rob Fukuzaki,Dale Harimoto,Gary W. Cruz,Derek Webster,Stuart Fratkin,Frank Cilberg,Jason Edward Jones,Roger McIntyre,David Pressman,Robert Faltisco,Christopher Darius Maleki,Scott Lusby,Ali Afshar,Terence Paul Winter,Kirk Geiger,Pat Mastroianni,Eric Saiet,Burt Bulos,Robert Floyd,Seth Peterson,Jamison Yang,Nathan Anderson,Mark Munafo,Dwight Schmidt,Dwayne Swingler,Lawton Paseka,Greg Collins,James Black,Thomas Giuseppe Giantonelli,Paul Ware,Montae Russell,Christopher Carruthers,Daniel Pearce,Mark Fite,Craig Castaldo,Eric Paskel,Lee Weaver,Leonard Termo,Joshua Taylor,Al Sapienza,Stoney Westmoreland,Gary Warner,Ed Wheeler,Bill Hoag,Joseph Badalucco Jr.,Jonathan Dienst,Benjamin Baird,Madeline McFadden,Julian M. Phillips,Raymond Ramos,Gary A. Hecker,Frank Welker,Jonathan Baltzer,Ben Bode,Dara J. Bragg,Kurt Carley,George Cheung,Christopher Del Gaudio,Patrick Ferraro,Mary Ann Giannino,Brandon Gilberstadt,Al Goto,Lincoln D. Hiatt,Steven Ho,John Koyama,Stuart D. Latham,Al Leong,Ken Lerner,Greg Mattson,Gretchen Mol,Salvatore Paul Piro,Lance Reddick,Judy Reyes,Leif Riddell,Fred Sanders,Tadao Tomomatsu,Michael Tota,John Wilkie,",5.3,139,"USA,Japan,","English,French,Japanese,Russian,Spanish,","Centropolis Film Productions,Fried Films,Independent Pictures,Toho Company,TriStar Pictures,"
1454,1883,Bulworth (1998),"Comedy,Drama,Romance",1998.0,"Warren Beatty,Warren Beatty,Jeremy Pikser,","Warren Beatty,","Kimberly Deauna Adams,Vinny Argiro,Sean Astin,Kirk Baltz,Ernie Lee Banks,Amiri Baraka,Christine Baranski,Adilah Barnes,Warren Beatty,Graham Beckel,Halle Berry,Brandon N. Bowlin,Mongo Brownlee,Thomas Jefferson Byrd,J. Kenneth Campbell,Scott Michael Campbell,Jann Carl,Kerry Catanese,Don Cheadle,Dave Allen Clark,Terry Cooley,Kevin Cooney,Christopher Curry,Stanley DeSantis,Michael Clarke Duncan,Nora Dunn,Jerry Dunphy,Dartanyan Edmonds,Edward J. Etherson,V.J. Foster,Leon Frierson,George Furth,Xiomara Cuevas Galindo,Robin Gammell,Life Garland,Jackie Gayle,Jim Haynie,Randee Heller,Barry Shabaka Henley,James Hill,Kene Holiday,Brian Hooks,Terri Hoyos,Myra J.,Mario Jackson,Ariyan A. Johnson,Jedda Jones,Michael Kaufman,James Keane,Tom Kelly,Larry King,Deborah Lacey,Mimi Lieber,Elizabeth Lindsey,Joshua Malina,Larry Mark,Helen Martin,Armelia McQueen,Laurie Metcalf,Michael Milhoan,Jamal Mixon,Jerod Mixon,Debra Monk,Deborah Moore,Michele Morgan,Patrick Morgan,Juli Mortz,Scott Mosenson,Paul Motley,Chris Mulkey,Lou Myers,Shawna Nagler,Jonathan Roger Neal,Ron Ostrow,Norman Parker,James Pickens Jr.,Wendell Pierce,Oliver Platt,Kenneth Randle,Tony Tomas Randle,Arthur Reggie III,Adrian Ricard,Ava Rivera,Richard C. Sarafian,Robert Scheer,Sam Shamshak,Sarah Silverman,Brooke Finney,Bee-Be Smith,Paul Sorvino,Roberto Soto,Florence Stanley,Quinn Sullivan,JoAnn D. Thomas,Robin Thomas,Sheryl Underwood,Gary H. Walton,Jack Warden,Andrew Warne,Isaiah Washington,Lee Weaver,Kenn Whitaker,Jermaine Williams,John Witherspoon,Sumiko Telljohn,William Baldwin,Hart Bochner,Pat Buchanan,Bob Dole,Roger Ferreira,Steve Forbes,Al Gore,Sarah Lee Guthrie,George Hamilton,Gretchen Janke,Isaac Mayanja,Paul Mazursky,Mickalean McCormick,John McLaughlin,John Michael,William Victor Skrabanek,Josef Sommer,Randy Springer,Thom Tierney,Rocco Vitalia,",6.8,108,"USA,","English,","Twentieth Century Fox Film Corporation,"
1455,1884,Fear and Loathing in Las Vegas (1998),"Adventure,Comedy,Drama",1998.0,"Hunter S. Thompson,Terry Gilliam,Tony Grisoni,Tod Davies,Alex Cox,","Terry Gilliam,","Johnny Depp,Benicio Del Toro,Tobey Maguire,Ellen Barkin,Gary Busey,Katherine Helmond,Michael Jeter,Mark Harmon,Penn Jillette,Craig Bierko,Lyle Lovett,Flea,Laraine Newman,Harry Dean Stanton,Tim Thomerson,Michael Lee Gogin,Larry Cedar,Brian Le Baron,Michael Warwick,Tyde Kierney,Richard Riehle,Ransom Gates,Frank Romano,Gil Boccaccio,Cameron Diaz,Gary Bruno,Richard Portnow,Steve Schirripa,Verne Troyer,Will Blount,Ben Yeagar,Christopher Callen,Christopher Meloni,Benjamin A. van der Veen,Alex Craig Mann,Christina Ricci,Gregory Itzin,Troy Evans,Gale Baker,Chris Hendrie,Larry Brandenburg,Donald Morrow,Jenette Goldstein,Stephen Bridgewater,Buck Holland,Mary Gillis,Jennifer Elise Cox,Robert Allen,David Brisbin,James O'Sullivan,Milt Tarver,Kathryn Alexander,Mia Babalis,Kristin Draudt,Kim Flowers,Nan Friedman,Judith Lieff,Tane McClure,Diana Mehoudar,Geoffrey B. Nimmer,Marlene Bologna,Chobi Gyorgy,Karen Price,Lisa Hoyle,Joseph S. Griffo,Trudi Forristal,Debbie Reynolds,Greg Bronson,Ray Cooper,Kacee DeMasi,Eva Ford,Mitchell Gordon,Matthew Hurley,Bryce Ingman,Khris Kaneff,Paul Kantner,Brian D. Kline,Walter Ludwig,Ralph Moratz,Tony Mouleart,Warren Ross,Christy Sturza,Hunter S. Thompson,",7.7,118,"USA,","English,","Fear and Loathing LLC,Rhino Films,Shark Productions,Summit Entertainment,Universal Pictures,"
1456,1885,"Opposite of Sex, The (1998)",Comedy,1998.0,"Don Roos,","Don Roos,","Christina Ricci,Martin Donovan,Lisa Kudrow,Lyle Lovett,Johnny Galecki,William Lee Scott,Ivan Sergei,Megan Blake,Colin Ferguson,Dan Bucatinsky,Chauncey Leopardi,Rodney Eastman,Heather Fairfield,Amy Atkins,Leslie Grossman,Emily Newman,Harrison Young,Pancho Demmings,Terry L. Rose,Richard Moore,Susan Leslie,Margaux St. Ledger,Leslie Bevis,Nicole Tocantins,Becky Wahlstrom,Peter Spears,Kristine Keever,David Phelps-Williams,Todd Eckert,Lawrence Gaughan,David Gibbs,Heather Lee,John F. McCormick,",6.5,105,"USA,","English,","Rysher Entertainment,"
1457,1886,I Got the Hook Up (1998),Comedy,1998.0,"Master P,Leroy Douglas,Master P,Carrie Mungo,","Michael Martin,","Master P,Anthony Johnson,Gretchen Palmer,Frantz Turner,Richard Keats,Joe Estevez,William Knight,Anthony Boswell,Mack Morris,Mia X,Tommy 'Tiny' Lister,Cory 'Zooman' Miller,Edward Smith,Mystikal,Pablo Marz,Tangie Ambrose,Harrison White,Howard Mungo,Laura Hayes,Richard Balin,Ella Mae Evans,Kourtney Locke,John Witherspoon,John Wesley,Lawrence Williams,Vercy Carter,Izetta Karp,Paula Bellamy-Franklin,Dollie Butler,Helen Martin,Tommy Chun,Leland Ellis,Sacha Kemp,Judy Jean Berns,Duffy Rich,Andrew Shack,Cindy Sorenson,Dana Michael Woods,Will Gill Jr.,Jerry Dixon,Ice Cube,Fiend,Dan Garcia,David Garcia,Eric Vidal,Nick Vidal,Michael D. Harris,Sheryl Underwood,Maryan Beigi,Shantele Blackmon,Stacie Gardner,Ursula Y. Houston,Lori Morrissey,Dora Riestra,Shayna Ryan,Tina White,Lisa Bubbles Brunson,Snoop Dogg,Daryl Anderson,T. David Binns,Joshua Chew,Rico Crowder,Rasheed H. Hogan,Lawrence Johnson,Desmond Mapp,Greg Mapp,Billy Moore,Bobby Sardie Jr.,David Weiner,Richard 'Bongo' Mitchell,Ras Kass,William Dixon,Devin Reeve,Shaun Ross,Phil Tinley,Deliene Wyatt,",3.9,93,"USA,","English,","Mastoff Films,No Limit Films,Priority Films,Shooting Star Pictures,Windfall Entertainment Group,"
1458,1887,Almost Heroes (1998),"Adventure,Comedy,Western",1998.0,"Mark Nutter,Tom Wolfe,Boyd Hale,","Christopher Guest,","Chris Farley,Matthew Perry,Bokeem Woodbine,Barry Del Sherman,Robert Tittor,Franklin Cover,David Packer,Eugene Levy,Lisa Barbuscia,Christian Clemenson,Steven M. Porter,Patrick Cranshaw,Hamilton Camp,Jonathan Joss,George Aguilar,Gregory Cruz,Lewis Arquette,Don Lake,Brent Hinkley,John Farley,Kevin Dunn,Tim DeKay,Keith Sellon-Wright,Scott Williamson,David Barrera,Jay Lacopo,Frank Salsedo,Billy Daydoge,T. Dan Hopkins,Axel Lindgren,Harry Shearer,Rusty Schwimmer,Dennis Ambriz,Scott Anderson,Maria Cina,Val Crawford,John DaSilva,Gordon Hart,Daniel Passer,",5.8,90,"USA,","English,","Turner Pictures,DiNovi Pictures,"
